 	Area	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1650	1512.000	0.779	54.279	761.000	882.500	5.816	42.411	1.253	0.798	0.956
1651	576.500	0.654	37.503	530.500	890.000	42.839	21.312	1.837	0.545	0.941
1652	79.000	0.489	18.310	1411.000	864.500	145.008	8.051	2.541	0.394	0.861
1653	557.500	0.775	32.450	1683.500	872.000	146.310	26.032	1.101	0.908	0.948
1654	6645.000	0.810	110.583	1323.500	919.000	22.042	81.252	1.288	0.776	0.974
1655	190.000	0.668	23.601	2693.500	884.500	53.616	12.599	1.909	0.524	0.912
1656	385.500	0.714	27.893	939.000	893.000	75.466	21.396	1.149	0.870	0.938
1657	451.000	0.711	34.655	432.000	868.500	136.169	21.620	1.568	0.638	0.948
1658	780.500	0.757	40.265	1884.500	891.000	28.156	29.152	1.210	0.827	0.944
1659	375.500	0.713	28.200	1975.500	867.500	142.927	22.500	1.208	0.828	0.955
1660	4681.500	0.742	102.310	2680.500	930.000	37.654	64.132	1.633	0.612	0.950
1661	66.750	0.691	13.314	1253.500	876.000	34.287	8.788	1.386	0.721	0.880
1662	752.250	0.721	40.153	1260.000	889.000	5.001	26.181	1.498	0.667	0.954
1663	1155.500	0.672	50.934	1311.000	868.500	103.627	34.463	1.308	0.765	0.957
1664	1072.000	0.749	50.619	2583.500	868.500	137.802	31.779	1.445	0.692	0.967
1665	2144.250	0.744	65.523	2769.500	897.000	25.783	44.530	1.387	0.721	0.975
1666	664.250	0.757	36.431	1782.000	897.000	43.332	25.555	1.267	0.789	0.953
1667	1976.000	0.722	71.568	278.500	870.000	97.224	42.500	1.530	0.654	0.937
1668	2061.750	0.777	62.817	1009.000	892.000	166.185	45.533	1.105	0.905	0.941
1669	79.000	0.584	14.213	1089.500	882.000	50.711	11.000	1.188	0.841	0.895
1670	3150.000	0.744	76.844	1638.500	935.500	55.069	61.592	1.060	0.943	0.952
1671	219.750	0.686	24.042	2010.500	895.500	73.072	16.168	1.378	0.726	0.926
1672	221.750	0.719	21.800	1961.000	890.500	53.393	15.500	1.155	0.866	0.949
1673	766.750	0.767	38.685	1198.500	901.500	26.896	30.169	1.132	0.883	0.938
1674	226.500	0.682	23.436	187.000	875.000	101.070	15.959	1.322	0.756	0.908
1675	1195.250	0.754	52.559	1714.500	875.000	129.596	29.701	1.633	0.612	0.965
1676	3154.000	0.804	75.213	2225.500	883.000	144.197	56.885	1.353	0.739	0.959
1677	1326.500	0.738	50.403	112.000	876.000	100.864	39.032	1.052	0.951	0.961
1678	965.000	0.768	45.069	2412.500	876.000	107.430	32.268	1.363	0.734	0.958
1679	3203.250	0.823	73.817	534.000	935.000	35.628	63.087	1.068	0.936	0.970
1680	52.500	0.715	12.349	1253.000	877.000	121.759	7.285	1.700	0.588	0.879
1681	3463.750	0.839	76.428	1460.000	934.000	32.442	59.869	1.257	0.796	0.981
1682	960.250	0.747	44.635	1598.000	922.000	80.327	33.222	1.325	0.755	0.956
1683	306.500	0.603	29.602	807.500	897.000	15.680	18.572	1.532	0.653	0.924
1684	55.500	0.617	12.369	1522.500	879.500	104.036	8.511	1.537	0.650	0.862
1685	269.250	0.700	23.436	658.000	886.500	168.930	17.717	1.261	0.793	0.927
1686	253.500	0.713	23.548	1435.000	891.500	176.348	16.322	1.129	0.886	0.915
1687	1400.750	0.828	50.917	326.000	881.000	97.334	36.000	1.248	0.801	0.977
1688	6100.000	0.750	112.540	1129.000	986.500	68.908	77.225	1.484	0.674	0.938
1689	920.500	0.809	45.069	1225.000	902.000	3.180	29.927	1.409	0.710	0.961
1690	2707.500	0.680	85.279	161.500	884.000	119.120	38.687	2.174	0.460	0.966
1691	777.000	0.738	41.037	1608.000	916.500	43.025	27.051	1.333	0.750	0.962
1692	4666.250	0.740	92.642	689.500	958.000	45.875	74.936	1.195	0.837	0.945
1693	974.500	0.615	52.312	760.000	883.500	121.715	30.184	1.994	0.501	0.948
1694	2273.750	0.795	60.531	935.500	902.000	7.595	53.159	1.060	0.943	0.967
1695	1778.000	0.851	55.340	1077.500	887.500	124.695	43.806	1.222	0.819	0.980
1696	290.000	0.683	27.722	2525.000	885.500	140.856	17.346	1.521	0.658	0.924
1697	2998.250	0.799	73.980	1953.500	925.000	9.335	54.214	1.357	0.737	0.969
1698	279.000	0.716	26.505	1176.000	886.000	144.211	17.000	1.266	0.790	0.951
1699	2421.250	0.780	71.589	807.000	911.500	167.905	48.437	1.387	0.721	0.974
1700	405.750	0.635	33.560	1301.000	886.500	114.656	17.116	1.811	0.552	0.935
1701	720.250	0.693	43.246	2821.500	929.500	79.340	24.834	1.506	0.664	0.945
1702	2510.750	0.784	68.156	607.500	912.000	169.432	46.612	1.358	0.737	0.961
1703	80.000	0.754	13.928	2664.500	889.000	111.038	9.021	1.391	0.719	0.900
1704	369.500	0.705	30.418	597.000	917.500	64.699	20.788	1.406	0.711	0.941
1705	81.250	0.642	16.031	2166.500	894.500	176.424	7.596	1.941	0.515	0.868
1706	1237.250	0.763	52.548	1693.000	895.500	153.435	35.462	1.405	0.712	0.964
1707	735.000	0.781	37.537	1749.500	916.000	41.760	29.920	1.128	0.887	0.960
1708	1706.500	0.776	59.703	503.500	945.000	63.650	42.500	1.235	0.810	0.977
1709	520.500	0.728	32.175	676.000	922.000	44.370	22.714	1.345	0.743	0.940
1710	98.750	0.670	14.534	1526.500	891.500	93.945	12.000	1.176	0.851	0.910
1711	392.250	0.633	34.004	1870.500	910.500	17.103	19.136	1.754	0.570	0.926
1712	305.250	0.653	29.125	1950.000	909.500	34.509	16.221	1.787	0.560	0.917
1713	1047.500	0.771	46.957	2051.000	933.500	63.435	35.257	1.286	0.777	0.952
1714	81.500	0.768	12.104	464.500	902.000	51.710	10.272	1.152	0.868	0.903
1715	569.250	0.733	37.822	1427.500	892.500	114.193	20.584	1.722	0.581	0.959
1716	458.500	0.684	36.841	2549.000	903.500	7.800	19.366	1.821	0.549	0.936
1717	183.750	0.755	19.912	996.500	894.000	141.116	14.295	1.058	0.945	0.952
1718	169.500	0.804	18.118	2670.500	903.500	27.979	14.646	1.245	0.803	0.931
1719	1645.250	0.712	62.394	1878.500	917.000	173.558	41.507	1.596	0.627	0.927
1720	287.500	0.635	28.040	2293.500	911.500	39.936	17.430	1.698	0.589	0.946
1721	137.500	0.567	22.204	1455.500	916.000	82.235	9.676	2.146	0.466	0.902
1722	1092.000	0.750	46.481	2113.500	926.000	31.809	36.227	1.225	0.817	0.933
1723	1308.000	0.772	50.105	2074.000	928.500	36.069	38.323	1.165	0.858	0.970
1724	127.000	0.726	17.557	2154.500	906.500	19.983	10.512	1.766	0.566	0.906
1725	6182.000	0.768	101.928	2183.500	896.500	99.601	86.541	1.166	0.858	0.936
1726	193.250	0.782	21.506	791.000	908.500	17.592	12.861	1.613	0.620	0.929
1727	328.250	0.776	25.000	1783.000	898.000	106.260	20.500	1.079	0.927	0.947
1728	1537.250	0.742	58.189	2738.500	934.000	19.058	37.368	1.297	0.771	0.961
1729	1543.500	0.766	54.039	1554.500	948.500	67.706	40.098	1.143	0.875	0.961
1730	3764.750	0.723	88.336	2603.000	958.000	33.690	64.671	1.112	0.899	0.952
1731	79.500	0.427	20.359	1273.500	900.500	155.323	8.023	2.425	0.412	0.859
1732	1010.750	0.766	43.026	2472.000	907.500	178.002	35.220	1.240	0.807	0.956
1733	2698.000	0.696	78.353	2578.000	969.000	56.716	52.964	1.491	0.671	0.970
1734	116.750	0.559	19.812	135.000	910.500	10.176	8.284	2.366	0.423	0.892
1735	232.250	0.699	24.382	1527.500	918.000	28.142	13.394	1.736	0.576	0.916
1736	2892.000	0.687	82.239	2293.500	913.500	149.693	54.804	1.684	0.594	0.907
1737	198.000	0.669	23.585	1801.500	900.500	147.995	12.500	1.896	0.527	0.943
1738	6146.000	0.721	111.446	1207.000	946.000	165.714	84.339	1.170	0.854	0.913
1739	1768.000	0.756	59.985	23.500	906.000	158.997	43.393	1.427	0.701	0.969
1740	170.750	0.670	20.524	472.500	905.000	177.207	10.558	1.842	0.543	0.908
1741	1350.000	0.844	47.508	1183.000	904.000	120.343	39.083	1.185	0.844	0.971
1742	156.500	0.730	18.554	1220.000	921.000	75.964	13.789	1.127	0.888	0.909
1743	77.500	0.703	14.866	1941.000	917.000	70.346	8.922	1.536	0.651	0.888
1744	200.500	0.746	21.966	452.500	914.500	11.821	13.091	1.661	0.602	0.918
1745	7068.750	0.739	120.649	2535.500	1024.000	84.053	85.055	1.357	0.737	0.934
1746	3140.250	0.849	70.578	2384.000	974.500	76.062	60.852	1.130	0.885	0.979
1747	279.000	0.538	31.121	79.500	907.500	156.318	17.743	1.747	0.572	0.920
1748	161.750	0.583	23.817	869.500	909.000	140.964	11.859	2.264	0.442	0.894
1749	1880.750	0.620	65.071	996.500	908.500	116.959	50.580	1.018	0.982	0.862
1750	870.500	0.770	38.471	1048.000	927.500	171.027	30.273	1.122	0.891	0.955
1751	2707.500	0.734	71.805	2422.500	953.500	12.875	50.675	1.346	0.743	0.934
1752	29.000	0.743	8.602	1824.000	908.500	125.538	5.607	1.568	0.638	0.847
1753	1981.750	0.750	61.741	122.500	925.500	155.095	39.970	1.413	0.708	0.970
1754	771.250	0.766	39.118	1796.500	939.000	35.112	27.641	1.406	0.711	0.956
1755	1422.000	0.808	50.606	1853.500	917.000	127.776	39.138	1.304	0.767	0.960
1756	130.500	0.794	17.923	1941.500	923.500	30.141	11.314	1.541	0.649	0.936
1757	1119.000	0.747	48.708	460.500	921.000	148.431	33.341	1.488	0.672	0.956
1758	441.250	0.787	30.373	1827.000	933.500	32.905	21.000	1.175	0.851	0.964
1759	531.000	0.709	36.090	788.500	928.000	169.624	23.194	1.407	0.711	0.940
1760	4022.750	0.723	83.104	901.000	986.500	31.969	72.888	1.123	0.890	0.920
1761	55.250	0.753	11.800	2027.500	920.000	36.384	6.677	1.653	0.605	0.946
1762	1265.750	0.639	60.836	581.000	968.500	64.699	33.090	1.593	0.628	0.923
1763	892.750	0.723	46.057	435.000	958.000	69.007	27.019	1.561	0.641	0.957
1764	150.500	0.648	19.906	1450.000	915.000	115.278	13.677	1.314	0.761	0.907
1765	706.500	0.760	40.162	1599.000	922.500	161.114	22.061	1.702	0.588	0.963
1766	308.000	0.730	27.505	1584.500	915.500	117.031	18.443	1.402	0.713	0.936
1767	340.750	0.710	27.785	1781.500	915.500	120.256	18.025	1.519	0.658	0.937
1768	426.000	0.827	30.438	2794.500	915.500	132.337	19.327	1.505	0.664	0.966
1769	1645.500	0.758	56.340	1726.500	953.000	31.574	41.830	1.383	0.723	0.938
1770	2323.500	0.723	76.606	1315.000	918.000	111.038	43.711	1.690	0.592	0.970
1771	1087.500	0.781	46.382	2004.500	942.500	11.189	32.147	1.391	0.719	0.960
1772	1404.500	0.740	53.509	233.000	942.500	1.071	37.775	1.394	0.717	0.946
1773	1167.750	0.705	52.500	1508.000	934.000	143.130	29.743	1.816	0.551	0.938
1774	3365.000	0.756	79.350	81.000	926.500	131.424	57.026	1.223	0.818	0.959
1775	464.500	0.676	31.536	872.500	935.500	25.346	25.167	1.167	0.857	0.938
1776	80.500	0.808	12.298	676.000	923.000	116.565	10.030	1.145	0.874	0.915
1777	1264.250	0.676	52.101	2232.000	923.500	116.811	33.170	1.466	0.682	0.927
1778	2634.500	0.798	74.518	275.000	980.500	40.101	44.666	1.562	0.640	0.974
1779	757.500	0.805	36.831	335.000	958.500	41.698	29.000	1.188	0.842	0.967
1780	872.500	0.765	39.217	1924.500	936.500	160.641	32.329	1.109	0.901	0.936
1781	76.000	0.673	14.230	1696.000	926.500	108.435	8.044	1.601	0.625	0.877
1782	1653.000	0.804	52.825	2084.500	935.000	162.937	42.175	1.128	0.887	0.971
1783	236.250	0.653	23.114	2129.500	933.000	141.147	13.415	1.612	0.620	0.916
1784	451.750	0.627	35.004	2771.500	949.000	179.182	23.720	1.413	0.707	0.939
1785	337.000	0.625	29.720	2828.000	927.500	102.633	17.844	1.582	0.632	0.926
1786	771.000	0.702	42.059	1027.000	965.000	61.607	29.273	1.369	0.731	0.955
1787	2870.250	0.851	68.884	1403.000	949.000	166.569	58.856	1.113	0.899	0.978
1788	2901.250	0.862	66.098	768.000	992.000	72.387	59.289	1.090	0.918	0.978
1789	1223.000	0.729	48.572	2057.000	974.500	69.513	36.862	1.137	0.880	0.938
1790	2469.250	0.815	68.264	2285.000	929.000	95.042	48.272	1.350	0.741	0.969
1791	222.750	0.708	23.324	1703.000	930.000	149.036	12.000	1.773	0.564	0.952
1792	1909.000	0.739	59.129	662.500	989.500	78.785	48.618	1.216	0.822	0.916
1793	191.250	0.810	19.679	2680.000	931.500	117.216	15.000	1.169	0.855	0.956
1794	600.000	0.638	42.738	1885.500	957.000	28.664	22.473	1.930	0.518	0.924
1795	2793.750	0.755	76.164	358.000	954.500	176.236	56.695	1.348	0.742	0.974
1796	2269.750	0.784	65.795	1086.000	934.000	114.228	44.504	1.479	0.676	0.970
1797	723.250	0.787	39.528	1827.000	934.500	145.305	28.289	1.325	0.755	0.967
1798	2252.250	0.729	71.332	2709.500	949.500	153.794	49.223	1.462	0.684	0.935
1799	1461.500	0.781	54.252	1506.500	935.000	99.549	40.732	1.240	0.807	0.963
1800	72.500	0.697	12.590	1598.000	941.000	6.843	7.822	1.447	0.691	0.881
1801	869.000	0.693	41.815	1791.000	941.000	153.741	31.799	1.096	0.913	0.955
1802	1973.500	0.764	59.222	807.000	941.500	130.549	47.371	1.143	0.875	0.964
1803	65.000	0.639	14.116	528.500	949.000	67.068	7.600	2.128	0.470	0.864
1804	538.500	0.773	32.062	855.500	945.000	176.424	24.796	1.206	0.829	0.947
1805	1585.250	0.740	57.697	1611.500	939.500	115.677	39.792	1.469	0.681	0.947
1806	1413.000	0.687	62.201	1648.000	937.500	126.501	34.739	1.453	0.688	0.947
1807	3105.750	0.818	70.000	1564.500	1002.500	53.130	61.023	1.063	0.941	0.965
1808	1047.250	0.637	50.658	1686.000	977.500	41.399	34.465	1.396	0.717	0.932
1809	2080.750	0.784	62.980	436.000	959.000	163.867	47.161	1.295	0.772	0.968
1810	1396.500	0.697	60.914	536.500	939.000	138.327	35.917	1.753	0.570	0.963
1811	80.500	0.743	12.903	2804.500	939.000	144.462	10.000	1.019	0.981	0.936
1812	74.500	0.510	17.755	2690.000	939.500	147.653	8.522	2.123	0.471	0.917
1813	2599.000	0.799	69.462	1781.500	1010.500	83.387	53.000	1.237	0.808	0.969
1814	1598.750	0.668	66.287	583.500	979.500	33.930	36.208	1.782	0.561	0.948
1815	670.250	0.706	38.030	1988.000	948.000	140.870	23.164	1.649	0.606	0.951
1816	881.250	0.830	39.386	213.000	977.000	61.157	32.275	1.146	0.873	0.965
1817	425.000	0.705	30.104	1471.000	964.500	41.634	21.715	1.142	0.876	0.950
1818	1158.750	0.722	49.992	1025.500	972.500	30.669	31.094	1.405	0.711	0.958
1819	912.750	0.745	42.808	1893.000	970.500	22.671	33.416	1.297	0.771	0.962
1820	1207.000	0.633	58.979	66.000	946.500	97.306	25.638	2.214	0.452	0.956
1821	795.750	0.794	39.825	497.500	975.000	38.884	30.313	1.241	0.806	0.968
1822	700.250	0.710	41.140	888.500	947.000	106.232	23.699	1.779	0.562	0.949
1823	4677.000	0.836	92.445	1191.500	947.000	105.690	70.417	1.186	0.843	0.980
1824	2055.000	0.762	64.135	961.500	976.500	8.067	44.210	1.571	0.637	0.958
1825	711.000	0.721	38.617	2815.000	947.500	94.456	29.283	1.287	0.777	0.950
1826	1905.500	0.821	55.238	1947.000	972.000	170.623	46.580	1.078	0.928	0.970
1827	587.250	0.739	34.077	2135.500	950.500	112.426	25.346	1.320	0.757	0.948
1828	860.750	0.730	40.771	2018.500	958.500	156.894	32.025	1.173	0.853	0.943
1829	1022.500	0.699	51.810	529.500	950.500	112.109	29.222	1.627	0.614	0.951
1830	5483.500	0.873	94.637	1357.000	952.000	114.669	79.482	1.118	0.895	0.985
1831	2243.250	0.794	70.178	2676.500	951.000	147.216	46.497	1.556	0.643	0.976
1832	618.500	0.777	35.556	2771.000	950.500	154.156	23.000	1.359	0.736	0.967
1833	5696.500	0.787	99.218	142.000	966.500	125.773	77.115	1.259	0.794	0.964
1834	1007.250	0.701	49.186	690.500	958.500	162.854	34.118	1.479	0.676	0.953
1835	258.000	0.811	21.639	738.500	972.000	49.686	16.977	1.153	0.867	0.951
1836	3643.000	0.813	85.453	1705.500	1032.000	65.084	60.932	1.375	0.727	0.978
1837	1011.500	0.681	54.279	2309.500	985.000	31.054	30.034	1.695	0.590	0.971
1838	2388.250	0.718	68.007	2431.000	1000.500	36.027	50.721	1.201	0.833	0.967
1839	168.000	0.729	20.304	1934.000	955.500	127.999	13.723	1.354	0.738	0.939
1840	4041.750	0.774	85.178	305.500	987.000	176.298	69.598	1.149	0.870	0.935
1841	654.750	0.689	42.573	2340.500	973.000	176.634	25.159	1.542	0.648	0.944
1842	106.750	0.559	17.734	2835.000	957.000	111.501	11.279	1.828	0.547	0.905
1843	2253.750	0.786	63.720	1834.000	963.500	128.309	53.568	1.087	0.920	0.943
1844	138.750	0.745	16.800	1878.500	959.500	143.471	12.000	1.161	0.861	0.937
1845	1157.500	0.795	43.649	231.500	988.500	9.894	36.198	1.185	0.844	0.964
1846	4361.750	0.709	94.854	2595.000	971.500	164.718	67.050	1.276	0.784	0.942
1847	1098.750	0.737	45.544	858.500	1005.000	87.483	36.896	1.223	0.818	0.955
1848	3209.250	0.762	77.862	386.500	1010.500	10.733	58.214	1.331	0.751	0.970
1849	1485.250	0.768	51.245	665.000	988.500	174.401	39.196	1.297	0.771	0.961
1850	2124.500	0.788	60.208	2058.000	975.500	147.894	50.699	1.110	0.901	0.969
1851	73.250	0.574	16.978	1817.000	966.500	13.627	8.014	2.132	0.469	0.859
1852	28.250	0.631	8.515	632.000	965.500	139.764	5.337	1.629	0.614	0.813
1853	1495.250	0.757	52.697	1520.500	1011.000	56.611	43.657	1.075	0.930	0.966
1854	630.750	0.815	36.623	1458.000	980.000	175.301	25.933	1.336	0.749	0.958
1855	195.250	0.532	24.870	2403.500	974.500	149.826	15.353	1.461	0.684	0.893
1856	603.500	0.653	38.939	2778.500	994.500	12.609	23.966	1.744	0.573	0.945
1857	748.250	0.838	37.101	1804.500	1000.000	52.667	28.384	1.313	0.762	0.962
1858	361.000	0.707	30.150	2102.500	974.500	174.289	17.614	1.586	0.631	0.937
1859	3885.500	0.802	83.045	2554.000	1045.500	60.811	66.357	1.190	0.840	0.970
1860	143.500	0.608	20.591	2149.500	983.000	29.055	11.610	1.829	0.547	0.892
1861	1710.500	0.805	57.500	1884.000	971.500	126.870	43.385	1.263	0.792	0.971
1862	391.250	0.762	26.926	1932.000	996.000	58.671	21.635	1.080	0.926	0.943
1863	2087.000	0.770	61.612	2228.000	975.500	125.754	47.976	1.203	0.831	0.954
1864	566.500	0.678	40.252	621.500	986.500	173.581	22.699	1.626	0.615	0.942
1865	995.500	0.760	48.023	718.500	991.500	178.210	33.100	1.280	0.781	0.959
1866	1051.500	0.783	45.349	2002.000	981.500	145.784	30.354	1.479	0.676	0.960
1867	1383.500	0.754	54.261	1046.500	1012.500	16.598	35.637	1.306	0.765	0.963
1868	427.500	0.601	35.700	1024.500	974.000	127.030	16.090	2.034	0.492	0.924
1869	3275.250	0.777	76.528	1298.500	1049.000	76.781	58.766	1.319	0.758	0.945
1870	993.250	0.770	44.570	2152.500	996.000	176.785	34.295	1.214	0.824	0.957
1871	1743.000	0.797	55.032	2321.000	991.000	162.553	44.991	1.211	0.826	0.968
1872	112.250	0.630	18.200	2775.000	981.000	20.925	11.500	1.678	0.596	0.932
1873	647.500	0.719	39.601	2819.000	986.500	155.376	24.881	1.583	0.632	0.954
1874	283.750	0.752	24.439	2044.000	996.500	59.237	16.620	1.330	0.752	0.935
1875	1687.500	0.813	59.481	2373.500	985.000	163.393	36.500	1.558	0.642	0.979
1876	1852.250	0.754	61.502	488.500	988.500	152.393	42.265	1.535	0.651	0.955
1877	922.500	0.798	38.897	948.500	1014.000	72.031	32.278	1.049	0.954	0.958
1878	1335.000	0.779	49.442	1616.000	977.000	118.379	40.457	1.130	0.885	0.957
1879	635.500	0.749	36.667	813.500	977.500	95.477	26.658	1.257	0.795	0.952
1880	586.500	0.771	34.514	2118.500	988.000	178.340	24.835	1.377	0.726	0.948
1881	182.000	0.751	19.849	215.500	991.500	40.914	13.000	1.377	0.726	0.962
1882	246.500	0.604	24.870	549.500	999.500	30.174	15.080	1.569	0.637	0.842
1883	1906.000	0.832	57.474	1637.000	991.500	152.543	45.366	1.154	0.866	0.976
1884	1042.500	0.779	43.226	570.500	1016.500	41.248	33.523	1.168	0.856	0.962
1885	2473.750	0.652	71.262	1456.500	981.500	139.268	53.591	1.375	0.727	0.871
1886	2929.250	0.658	83.442	2480.000	982.000	98.616	61.440	1.123	0.890	0.860
1887	278.250	0.689	26.420	2761.500	1005.000	60.524	14.011	1.738	0.575	0.925
1888	3377.000	0.726	85.088	74.000	1005.500	156.448	59.427	1.322	0.757	0.962
1889	2279.000	0.805	65.349	246.500	1000.000	170.754	45.993	1.365	0.733	0.972
1890	524.500	0.618	40.106	1260.500	1007.000	35.870	23.381	1.575	0.635	0.941
1891	124.750	0.711	17.117	1121.500	1001.000	83.290	10.780	1.570	0.637	0.902
1892	912.500	0.772	39.131	1123.500	1002.500	26.565	35.281	1.099	0.910	0.957
1893	336.000	0.710	30.054	1238.500	985.000	134.326	18.063	1.350	0.741	0.937
1894	706.750	0.759	38.578	1427.000	989.000	137.626	28.036	1.172	0.853	0.965
1895	1069.750	0.802	44.635	2302.000	1030.000	80.327	33.140	1.288	0.777	0.964
1896	1160.750	0.789	47.183	595.000	1020.000	27.108	35.572	1.229	0.814	0.963
1897	1138.500	0.832	45.305	824.500	991.000	132.316	33.683	1.310	0.763	0.970
1898	1754.500	0.762	58.241	877.500	1044.000	74.055	44.705	1.187	0.843	0.967
1899	2364.000	0.739	74.922	895.500	988.500	125.493	46.663	1.574	0.635	0.971
1900	4944.500	0.772	91.501	973.500	993.000	118.386	74.380	1.200	0.834	0.956
1901	1237.750	0.758	52.559	2793.000	997.000	145.856	35.878	1.366	0.732	0.962
1902	252.000	0.703	26.744	2111.500	988.000	110.807	15.000	1.789	0.559	0.935
1903	155.250	0.672	20.555	1819.000	1000.500	4.185	14.048	1.405	0.712	0.913
1904	621.750	0.785	33.541	1984.500	1018.500	63.435	29.060	1.071	0.934	0.942
1905	891.000	0.761	41.340	210.500	1022.000	32.152	29.339	1.238	0.808	0.965
1906	726.250	0.797	34.655	2729.500	1017.000	43.831	29.080	1.061	0.943	0.936
1907	580.750	0.732	33.634	462.000	1013.000	41.987	23.484	1.228	0.814	0.950
1908	1375.000	0.671	61.459	630.500	1018.000	7.009	36.829	1.553	0.644	0.932
1909	1724.000	0.653	67.315	2198.500	998.500	141.938	35.923	1.938	0.516	0.895
1910	728.250	0.756	38.707	2273.500	991.500	118.551	27.000	1.364	0.733	0.969
1911	2503.500	0.754	71.563	751.000	1009.000	154.330	51.105	1.350	0.741	0.931
1912	343.750	0.719	30.150	706.500	1006.500	5.711	18.769	1.625	0.616	0.937
1913	586.250	0.752	36.555	1958.500	1022.500	49.994	24.070	1.319	0.758	0.952
1914	6262.250	0.780	106.019	1070.000	1018.500	144.211	77.302	1.311	0.763	0.975
1915	389.500	0.752	28.714	1781.500	1017.500	35.074	20.478	1.301	0.769	0.937
1916	1872.750	0.796	59.349	2751.000	1019.500	170.300	45.937	1.098	0.911	0.969
1917	3656.750	0.762	84.324	2655.000	1047.500	27.933	62.364	1.254	0.798	0.947
1918	566.750	0.758	32.035	1742.000	1016.000	177.316	26.048	1.297	0.771	0.953
1919	1502.000	0.764	55.057	2126.500	1003.500	145.733	39.376	1.442	0.693	0.951
1920	385.750	0.610	33.560	2168.000	1015.500	28.474	17.226	1.891	0.529	0.930
1921	363.250	0.740	26.401	548.500	1001.000	142.696	20.140	1.211	0.826	0.945
1922	169.250	0.664	20.248	1835.500	1003.500	147.095	12.877	1.711	0.584	0.898
1923	986.250	0.791	41.404	1806.000	1001.500	132.553	32.403	1.113	0.898	0.942
1924	679.750	0.813	37.643	1880.500	1001.000	106.991	26.138	1.387	0.721	0.960
1925	1176.500	0.803	48.708	2431.000	1002.500	121.569	33.369	1.295	0.772	0.967
1926	886.750	0.689	44.727	1147.000	1022.000	174.226	33.576	1.168	0.857	0.950
1927	148.750	0.608	21.225	1240.500	1004.000	136.909	10.960	2.064	0.484	0.906
1928	1273.500	0.697	53.907	1554.500	1008.000	130.486	34.436	1.450	0.690	0.967
1929	564.250	0.801	33.470	2848.000	1036.500	76.171	23.194	1.376	0.727	0.955
